Period,VI,Method,Plot_ID,Nitrogen_Level,Value,Reference_Value,Signed_Error,Absolute_Error
0625,NDWI_1640,ELC3,5,N1,-0.00879811505874487,-0.0017513239100777765,-0.007046791148667094,0.007046791148667094
0625,NDWI_1640,ELC3,6,N1,0.018114301356965734,0.020384308965792183,-0.0022700076088264486,0.0022700076088264486
0625,NDWI_1640,ELC3,7,N3,0.37530509724983196,0.356143383958377,0.01916171329145494,0.01916171329145494
0625,NDWI_1640,ELC3,8,N3,0.38963071038815117,0.332969360505574,0.05666134988257715,0.05666134988257715
0625,NDWI_1640,ELC3,9,N3,0.38584867677269186,0.3998984518270255,-0.014049775054333635,0.014049775054333635
0625,NDWI_1640,ELC3,10,N3,0.30530141872106337,0.28023220964153905,0.025069209079524313,0.025069209079524313
0625,NDWI_1640,ELC3,11,N3,0.3520604335717166,0.3469995365799198,0.005060896991796848,0.005060896991796848
0625,NDWI_1640,ELC3,12,N3,0.38050110089196165,0.343019802563611,0.037481298328350676,0.037481298328350676
0625,NRI850_1510,RTM,1,N1,0.08541506839134184,0.057654834789551024,0.02776023360179082,0.02776023360179082
0625,NRI850_1510,RTM,2,N1,0.0668178180971375,0.048107044909181496,0.018710773187955998,0.018710773187955998
0625,NRI850_1510,RTM,3,N1,0.1180952821728258,0.10137661245125264,0.016718669721573168,0.016718669721573168
0625,NRI850_1510,RTM,4,N1,0.0592064828459278,0.036578522128357785,0.022627960717570013,0.022627960717570013
0625,NRI850_1510,RTM,5,N1,0.08484647441068215,0.05507114780127803,0.029775326609404115,0.029775326609404115
0625,NRI850_1510,RTM,6,N1,0.12363613545198802,0.08718238263730532,0.0364537528146827,0.0364537528146827
0625,NRI850_1510,RTM,7,N3,0.5619768052354441,0.514257870993014,0.04771893424243012,0.04771893424243012
0625,NRI850_1510,RTM,8,N3,0.5835562787881441,0.4914310986447693,0.09212518014337479,0.09212518014337479
0625,NRI850_1510,RTM,9,N3,0.586887462350085,0.5812531613699327,0.005634300980152385,0.005634300980152385
0625,NRI850_1510,RTM,10,N3,0.48980007140710535,0.43129899886872564,0.05850107253837972,0.05850107253837972
0625,NRI850_1510,RTM,11,N3,0.5357885768118152,0.5087445586384176,0.027044018173397633,0.027044018173397633
0625,NRI850_1510,RTM,12,N3,0.5699390631866789,0.501213011943672,0.0687260512430069,0.0687260512430069
0625,NRI850_1510,ELC,1,N1,0.050116915504399916,0.057654834789551024,-0.007537919285151108,0.007537919285151108
0625,NRI850_1510,ELC,2,N1,0.031974762397171355,0.048107044909181496,-0.01613228251201014,0.01613228251201014
0625,NRI850_1510,ELC,3,N1,0.08579659009352336,0.10137661245125264,-0.015580022357729276,0.015580022357729276
0625,NRI850_1510,ELC,4,N1,0.023410769337042794,0.036578522128357785,-0.01316775279131499,0.01316775279131499
0625,NRI850_1510,ELC,5,N1,0.0501310309973716,0.05507114780127803,-0.004940116803906429,0.004940116803906429
0625,NRI850_1510,ELC,6,N1,0.0883262950945411,0.08718238263730532,0.001143912457235774,0.001143912457235774
0625,NRI850_1510,ELC,7,N3,0.53922086122424,0.514257870993014,0.024962990231225946,0.024962990231225946
0625,NRI850_1510,ELC,8,N3,0.5605272659906324,0.4914310986447693,0.0690961673458631,0.0690961673458631
0625,NRI850_1510,ELC,9,N3,0.5637515256255681,0.5812531613699327,-0.017501635744364585,0.017501635744364585
0625,NRI850_1510,ELC,10,N3,0.4633252225382257,0.43129899886872564,0.03202622366950009,0.03202622366950009
0625,NRI850_1510,ELC,11,N3,0.5114941410827881,0.5087445586384176,0.002749582444370513,0.002749582444370513
0625,NRI850_1510,ELC,12,N3,0.5481023891120174,0.501213011943672,0.0468893771683454,0.0468893771683454
0625,NRI850_1510,ELC3,1,N1,0.047278393933833845,0.057654834789551024,-0.010376440855717178,0.010376440855717178
0625,NRI850_1510,ELC3,2,N1,0.02905772281800186,0.048107044909181496,-0.019049322091179637,0.019049322091179637
0625,NRI850_1510,ELC3,3,N1,0.08271844894546271,0.10137661245125264,-0.01865816350578993,0.01865816350578993
0625,NRI850_1510,ELC3,4,N1,0.02080223968419151,0.036578522128357785,-0.015776282444166276,0.015776282444166276
0625,NRI850_1510,ELC3,5,N1,0.04730881872158405,0.05507114780127803,-0.007762329079693979,0.007762329079693979
0625,NRI850_1510,ELC3,6,N1,0.08533280485704406,0.08718238263730532,-0.0018495777802612634,0.0018495777802612634
0625,NRI850_1510,ELC3,7,N3,0.531844756297505,0.514257870993014,0.01758688530449104,0.01758688530449104
0625,NRI850_1510,ELC3,8,N3,0.5530851775499793,0.4914310986447693,0.06165407890521002,0.06165407890521002
0625,NRI850_1510,ELC3,9,N3,0.5564435506524166,0.5812531613699327,-0.024809610717516084,0.024809610717516084
0625,NRI850_1510,ELC3,10,N3,0.4564069044743902,0.43129899886872564,0.02510790560566456,0.02510790560566456
0625,NRI850_1510,ELC3,11,N3,0.5044090570980998,0.5087445586384176,-0.00433550154031781,0.00433550154031781
0625,NRI850_1510,ELC3,12,N3,0.5407917654885201,0.501213011943672,0.03957875354484819,0.03957875354484819
0625,LWVI2,RTM,1,N1,0.020809281061080334,0.017656355246094494,0.00315292581498584,0.00315292581498584
0625,LWVI2,RTM,2,N1,0.016366174194895233,0.016185211789855703,0.00018096240503952948,0.00018096240503952948
0625,LWVI2,RTM,3,N1,0.02702314862647903,0.027779451852268905,-0.0007563032257898762,0.0007563032257898762
0625,LWVI2,RTM,4,N1,0.013459095700651088,0.014245613786002951,-0.0007865180853518627,0.0007865180853518627
0625,LWVI2,RTM,5,N1,0.021528651948996794,0.02038746707160084,0.0011411848773959545,0.0011411848773959545
0625,LWVI2,RTM,6,N1,0.030118302051947543,0.02362874254386804,0.0064895595080795045,0.0064895595080795045
0625,LWVI2,RTM,7,N3,0.16392555460648403,0.1508710203825006,0.013054534223983422,0.013054534223983422
0625,LWVI2,RTM,8,N3,0.16513593818144018,0.138215221685038,0.02692071649640218,0.02692071649640218
0625,LWVI2,RTM,9,N3,0.16377621600483136,0.15453950125451837,0.009236714750312985,0.009236714750312985
0625,LWVI2,RTM,10,N3,0.14265340784657296,0.12382371351007372,0.01882969433649924,0.01882969433649924
0625,LWVI2,RTM,11,N3,0.155857289114519,0.14222453114487243,0.013632757969646553,0.013632757969646553
0625,LWVI2,RTM,12,N3,0.16595805138422692,0.14300961614127208,0.02294843524295484,0.02294843524295484
0625,LWVI2,ELC,1,N1,0.017166844040803625,0.017656355246094494,-0.0004895112052908691,0.0004895112052908691
0625,LWVI2,ELC,2,N1,0.013008373785502852,0.016185211789855703,-0.003176838004352851,0.003176838004352851
0625,LWVI2,ELC,3,N1,0.024222239553546614,0.027779451852268905,-0.0035572122987222905,0.0035572122987222905
0625,LWVI2,ELC,4,N1,0.010244745571481481,0.014245613786002951,-0.0040008682145214695,0.0040008682145214695
0625,LWVI2,ELC,5,N1,0.01818286220021392,0.02038746707160084,-0.00220460487138692,0.00220460487138692
0625,LWVI2,ELC,6,N1,0.026727368596859084,0.02362874254386804,0.0030986260529910457,0.0030986260529910457
0625,LWVI2,ELC,7,N3,0.15911326375543183,0.1508710203825006,0.008242243372931224,0.008242243372931224
0625,LWVI2,ELC,8,N3,0.15993990645839057,0.138215221685038,0.02172468477335257,0.02172468477335257
0625,LWVI2,ELC,9,N3,0.15861471465819896,0.15453950125451837,0.004075213403680583,0.004075213403680583
0625,LWVI2,ELC,10,N3,0.13794654053084002,0.12382371351007372,0.014122827020766296,0.014122827020766296
0625,LWVI2,ELC,11,N3,0.15104450144949258,0.14222453114487243,0.008819970304620145,0.008819970304620145
0625,LWVI2,ELC,12,N3,0.1617082826315766,0.14300961614127208,0.018698666490304522,0.018698666490304522
0625,LWVI2,ELC3,1,N1,0.016492600389911467,0.017656355246094494,-0.0011637548561830267,0.0011637548561830267
0625,LWVI2,ELC3,2,N1,0.01235874066057626,0.016185211789855703,-0.0038264711292794427,0.0038264711292794427
0625,LWVI2,ELC3,3,N1,0.023406719518765686,0.027779451852268905,-0.004372732333503219,0.004372732333503219
0625,LWVI2,ELC3,4,N1,0.009687017456834623,0.014245613786002951,-0.004558596329168328,0.004558596329168328
0625,LWVI2,ELC3,5,N1,0.01747108509950539,0.02038746707160084,-0.0029163819720954484,0.0029163819720954484
0625,LWVI2,ELC3,6,N1,0.025885994734579497,0.02362874254386804,0.0022572521907114583,0.0022572521907114583
0625,LWVI2,ELC3,7,N3,0.15531176897092847,0.1508710203825006,0.004440748588427856,0.004440748588427856
0625,LWVI2,ELC3,8,N3,0.15620529832498756,0.138215221685038,0.01799007663994956,0.01799007663994956
0625,LWVI2,ELC3,9,N3,0.1550854314691306,0.15453950125451837,0.0005459302146122169,0.0005459302146122169
0625,LWVI2,ELC3,10,N3,0.13464192448512124,0.12382371351007372,0.010818210975047524,0.010818210975047524
0625,LWVI2,ELC3,11,N3,0.1474768538385157,0.14222453114487243,0.005252322693643258,0.005252322693643258
0625,LWVI2,ELC3,12,N3,0.15800192864007925,0.14300961614127208,0.01499231249880717,0.01499231249880717
0625,NDNI,RTM,1,N1,-0.09495168465865184,-0.05729978984256872,-0.037651894816083116,0.037651894816083116
0625,NDNI,RTM,2,N1,-0.08891582908415178,-0.05458626161211053,-0.03432956747204125,0.03432956747204125
0625,NDNI,RTM,3,N1,-0.11976905897623068,-0.08861084121438212,-0.03115821776184856,0.03115821776184856
0625,NDNI,RTM,4,N1,-0.07919800354519277,-0.04249714418821618,-0.03670085935697659,0.03670085935697659
0625,NDNI,RTM,5,N1,-0.09847528081247418,-0.05586191262569556,-0.042613368186778626,0.042613368186778626
0625,NDNI,RTM,6,N1,-0.1223716642034707,-0.08149979497862235,-0.04087186922484835,0.04087186922484835
0625,NDNI,RTM,7,N3,-0.42914244856622286,-0.3666158526025227,-0.06252659596370014,0.06252659596370014
0625,NDNI,RTM,8,N3,-0.4536372144910298,-0.35527039480099876,-0.09836681969003103,0.09836681969003103
0625,NDNI,RTM,9,N3,-0.4595853848665943,-0.4414327934875797,-0.018152591379014593,0.018152591379014593
0625,NDNI,RTM,10,N3,-0.37973379362265797,-0.3130871505875609,-0.06664664303509704,0.06664664303509704
0625,NDNI,RTM,11,N3,-0.4072488877964739,-0.36647314056638597,-0.04077574723008792,0.04077574723008792
0625,NDNI,RTM,12,N3,-0.4365354982723465,-0.3657684343839807,-0.07076706388836579,0.07076706388836579
0625,NDNI,ELC,1,N1,-0.08705548976416885,-0.05729978984256872,-0.029755699921600133,0.029755699921600133
0625,NDNI,ELC,2,N1,-0.08570740396020067,-0.05458626161211053,-0.031121142348090138,0.031121142348090138
0625,NDNI,ELC,3,N1,-0.11493809817182513,-0.08861084121438212,-0.026327256957443007,0.026327256957443007
0625,NDNI,ELC,4,N1,-0.07379716674286688,-0.04249714418821618,-0.0313000225546507,0.0313000225546507
0625,NDNI,ELC,5,N1,-0.09449294707139484,-0.05586191262569556,-0.038631034445699285,0.038631034445699285
0625,NDNI,ELC,6,N1,-0.11590955493421047,-0.08149979497862235,-0.03440975995558812,0.03440975995558812
0625,NDNI,ELC,7,N3,-0.42073983343579197,-0.3666158526025227,-0.05412398083326925,0.05412398083326925
0625,NDNI,ELC,8,N3,-0.4418675892530659,-0.35527039480099876,-0.08659719445206715,0.08659719445206715
0625,NDNI,ELC,9,N3,-0.44668696737412567,-0.4414327934875797,-0.005254173886545976,0.005254173886545976
0625,NDNI,ELC,10,N3,-0.3711921432866259,-0.3130871505875609,-0.058104992699064995,0.058104992699064995
0625,NDNI,ELC,11,N3,-0.3915794382852317,-0.36647314056638597,-0.025106297718845705,0.025106297718845705
0625,NDNI,ELC,12,N3,-0.42647496890941927,-0.3657684343839807,-0.06070653452543856,0.06070653452543856
0625,NDNI,ELC3,1,N1,-0.05311329934410775,-0.05729978984256872,0.004186490498460968,0.004186490498460968
0625,NDNI,ELC3,2,N1,-0.05062301799688174,-0.05458626161211053,0.00396324361522879,0.00396324361522879
0625,NDNI,ELC3,3,N1,-0.08162791960439056,-0.08861084121438212,0.00698292160999156,0.00698292160999156
0625,NDNI,ELC3,4,N1,-0.04079644826091431,-0.04249714418821618,0.0017006959273018693,0.0017006959273018693
0625,NDNI,ELC3,5,N1,-0.0618078307152023,-0.05586191262569556,-0.005945918089506744,0.005945918089506744
0625,NDNI,ELC3,6,N1,-0.08400250527141173,-0.08149979497862235,-0.0025027102927893813,0.0025027102927893813
0625,NDNI,ELC3,7,N3,-0.3874355794448053,-0.3666158526025227,-0.02081972684228256,0.02081972684228256
0625,NDNI,ELC3,8,N3,-0.40967444093249417,-0.35527039480099876,-0.05440404613149541,0.05440404613149541
0625,NDNI,ELC3,9,N3,-0.4156897070509958,-0.4414327934875797,0.025743086436583906,0.025743086436583906
0625,NDNI,ELC3,10,N3,-0.3366525712515001,-0.3130871505875609,-0.023565420663939185,0.023565420663939185
0625,NDNI,ELC3,11,N3,-0.357111602524802,-0.36647314056638597,0.009361538041583961,0.009361538041583961
0625,NDNI,ELC3,12,N3,-0.3941083344276744,-0.3657684343839807,-0.02833990004369369,0.02833990004369369
